emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
263.5,1.08,63.3,1.19,103.4,1.17,221.5,1.22,149.6,1.25,363.4,1.56,73.1,1.33,122,1.45,89.6,1.46,38.7,1.48,629.1,1.13,2.1,26.4,0.75,5.574053,0.0769611,-0.0195422,0.0093024,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.147885,0.0076046,3.273364,0.1739534,0.0223651,0,4.638605,0.1570037,0.0106955,0.0172418,5.400423,0.1988509,-0.0147886,0.0082305,59
266.6,1.08,63,1.2,103.5,1.17,229.5,1.22,149,1.26,383.7,1.57,67.5,1.35,126.7,1.45,91.2,1.47,38.5,1.48,707,1.13,2.1,26.5,0.75,5.58575,0.0769611,0.0116963,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143135,0.0037806,3.277145,0.1823216,-0.0047507,0.0083682,4.639572,0.1570037,0.0009665,0,5.435903,0.1988509,0.0354805,0,60
260.6,1.08,65,1.21,102.5,1.17,236.5,1.22,148.1,1.26,388.4,1.59,65.7,1.38,131.2,1.47,91.2,1.47,38.5,1.49,577.3,1.15,2.8,26.5,0.75,5.562987,0.0769611,-0.0227628,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.174387,0,3.277145,0.1906204,0.0312529,0.0082988,4.629863,0.1570037,-0.0097089,0,5.465948,0.1988509,0.030045,0,61
266.6,1.08,69.2,1.21,105.1,1.17,245,1.24,147.4,1.26,398.6,1.61,68.4,1.38,131.3,1.46,92.6,1.49,38.6,1.49,559.9,1.13,2.9,26.3,0.75,5.58575,0.0769611,0.0227628,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.237001,-0.0075758,3.269569,0.1906204,0.0626135,0,4.654912,0.1570037,0.0250497,0,5.501258,0.2151114,0.0353103,0.0162605,62
271.6,1.09,69.6,1.2,107.1,1.18,246.1,1.25,145.1,1.27,396.5,1.57,70.5,1.38,130.4,1.46,92.4,1.5,38.9,1.5,575.7,1.11,2.6,26.3,0.75,5.604331,0.0861777,0.0185809,0.0092167,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242764,0,3.269569,0.1823216,0.0057635,-0.0082988,4.673763,0.1655144,0.0188503,0.0085107,5.505738,0.2231435,0.0044794,0.0080322,63
272.9,1.08,64.9,1.14,106.8,1.18,241.4,1.25,142.9,1.26,361.4,1.51,71.9,1.38,124.5,1.45,88.7,1.48,39.1,1.49,642,1.15,2.2,26.4,0.75,5.609106,0.0769611,0.004775,-0.0092167,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.172848,0.0037951,3.273364,0.1310282,-0.0699167,-0.0512933,4.670958,0.1655144,-0.0028048,0,5.486455,0.2231435,-0.0192823,0,64
272,1.08,65.2,1.15,106.3,1.19,237.1,1.25,141.6,1.27,336.2,1.47,74.4,1.38,117.1,1.45,87.1,1.48,38.9,1.49,604.8,1.14,1.8,26.4,0.75,5.605802,0.0769611,-0.0033035,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.177459,0,3.273364,0.1397619,0.0046115,0.0087337,4.666265,0.1739534,-0.0046926,0.008439,5.468482,0.2231435,-0.0179734,0,65
274.8,1.07,68.8,1.16,106.4,1.19,245.7,1.24,141.5,1.27,333.3,1.51,79.1,1.38,122.9,1.46,86.8,1.51,38.7,1.51,604.7,1.17,2,26.5,0.75,5.616044,0.0676587,0.0102415,-0.0093024,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.231204,0.0037806,3.277145,0.14842,0.0537443,0.0086581,4.667206,0.1739534,0.0009403,0,5.504111,0.2151114,0.0356293,-0.0080322,66
274.1,1.07,69.1,1.18,103.4,1.17,243,1.23,139.8,1.28,347.9,1.58,79.4,1.38,120.6,1.45,86.4,1.5,36.5,1.51,564.2,1.15,2.3,26.7,0.75,5.613493,0.0676587,-0.0025506,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.235555,0.007519,3.284664,0.1655144,0.0043511,0.0170944,4.638605,0.1570037,-0.0286007,-0.0169496,5.493062,0.2070142,-0.0110497,-0.0080972,67
286.1,1.08,71,1.2,109.9,1.18,255.9,1.25,146.3,1.27,375.4,1.61,86.7,1.38,130.2,1.47,90.8,1.49,39.7,1.52,552.1,1.14,2.2,26.7,0.75,5.656342,0.0769611,0.0428486,0.0093024,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26268,0,3.284664,0.1823216,0.0271254,0.0168072,4.699571,0.1655144,0.0609655,0.0085107,5.544787,0.2231435,0.0517254,0.0161294,68
290.9,1.09,71,1.22,113.8,1.19,251.8,1.26,147.7,1.28,376.4,1.62,91.4,1.41,131.9,1.48,92.3,1.51,40.8,1.52,604.9,1.16,1.7,26.7,0.75,5.672979,0.0861777,0.0166378,0.0092167,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26268,0,3.284664,0.1988509,0,0.0165293,4.734443,0.1739534,0.0348721,0.008439,5.528635,0.2311117,-0.0161519,0.0079682,69
294.2,1.09,71.3,1.22,117.7,1.2,248.1,1.27,147.5,1.28,367.7,1.58,94.8,1.44,131,1.48,93.1,1.51,42,1.53,628.6,1.18,1.4,26.7,0.75,5.68426,0.0861777,0.0112805,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.266896,0,3.284664,0.1988509,0.0042162,0,4.768139,0.1823216,0.0336962,0.0083682,5.513832,0.2390169,-0.0148029,0.0079052,70
295.9,1.09,70.9,1.2,119.1,1.21,248.8,1.28,148,1.28,369,1.56,94.3,1.44,129.5,1.47,94.5,1.52,42.4,1.53,645.6,1.18,1.7,26.7,0.75,5.690022,0.0861777,0.0057616,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.261271,0,3.284664,0.1823216,-0.0056257,-0.0165293,4.779963,0.1906204,0.0118246,0.0082988,5.516649,0.2468601,0.0028172,0.0078432,71
296.5,1.08,70.5,1.22,116.8,1.21,255.1,1.28,147.5,1.28,383.9,1.59,86.8,1.47,128.1,1.46,94.2,1.52,42.5,1.55,737.4,1.2,1.7,26.7,0.75,5.692047,0.0769611,0.0020256,-0.0092167,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255613,0,3.284664,0.1988509,-0.0056577,0.0165293,4.760463,0.1906204,-0.0195003,0,5.541656,0.2468601,0.0250063,0,72
295.2,1.09,72.5,1.23,114.4,1.21,258.8,1.29,146.3,1.28,387.2,1.62,80.4,1.46,126.4,1.48,93.5,1.52,42.3,1.57,600.1,1.2,3,26.6,0.75,5.687653,0.0861777,-0.0043941,0.0092167,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.283587,-0.0037525,3.280911,0.2070142,0.0279737,0.0081633,4.739701,0.1906204,-0.020762,0,5.556056,0.2546422,0.0144,0.0077821,73
301,1.09,74.9,1.24,117.1,1.22,260.7,1.29,145.5,1.28,397.1,1.62,85.1,1.47,131.2,1.49,93.8,1.53,42.8,1.59,584.6,1.18,2.4,26.5,0.75,5.70711,0.0861777,0.0194573,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.316154,-0.0037665,3.277145,0.2151114,0.0325675,0.0080972,4.763028,0.1988509,0.0233269,0.0082305,5.56337,0.2546422,0.0073147,0,74
305.4,1.09,73.9,1.22,118.8,1.22,260.5,1.31,145.6,1.28,391.5,1.59,89.4,1.47,133,1.49,92.9,1.52,43.7,1.59,613.8,1.17,2.1,26.6,0.75,5.721622,0.0861777,0.0145121,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302713,0.0037665,3.280911,0.1988509,-0.0134411,-0.0162605,4.777442,0.1988509,0.0144134,0,5.562603,0.2700271,-0.0007672,0.0153849,75
305.9,1.1,69.7,1.19,118.6,1.22,254.2,1.3,143,1.27,354.2,1.53,92.9,1.46,130.7,1.48,91.7,1.51,44.3,1.59,620.8,1.19,2.2,26.6,0.75,5.723258,0.0953102,0.0016356,0.0091325,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2442,0,3.280911,0.1739534,-0.0585127,-0.0248975,4.775756,0.1988509,-0.0016851,0,5.538121,0.2623642,-0.0244818,-0.0076629,76
305.9,1.1,71,1.2,116.6,1.23,248,1.31,143.1,1.27,333.8,1.52,96.2,1.46,131.1,1.48,89.8,1.5,44.5,1.6,621.5,1.21,2.1,26.7,0.75,5.723258,0.0953102,0,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26268,0.0037525,3.284664,0.1823216,0.0184798,0.0083682,4.758749,0.2070142,-0.0170069,0.0081633,5.513429,0.2700271,-0.0246925,0.0076629,77
306.3,1.11,73.7,1.25,114.3,1.23,253.2,1.3,144.8,1.27,345,1.55,97.5,1.46,132.7,1.56,90,1.52,45.3,1.61,620.4,1.21,1.7,26.8,0.75,5.724565,0.10436,0.001307,0.0090498,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300003,0.0037382,3.288402,0.2231435,0.0373225,0.040822,4.738827,0.2070142,-0.0199227,0,5.53418,0.2623642,0.020751,-0.0076629,78
294.9,1.11,70.5,1.26,111.8,1.2,247.6,1.29,141.1,1.27,350.1,1.61,96.9,1.46,123.2,1.53,88.4,1.5,43.7,1.61,574.6,1.2,1.8,26.8,0.75,5.686636,0.10436,-0.0379286,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255613,0,3.288402,0.2311117,-0.0443897,0.0079682,4.716712,0.1823216,-0.0221152,-0.0246926,5.511815,0.2546422,-0.0223651,-0.007722,79
309.2,1.12,72.8,1.28,113.8,1.22,252,1.3,143.6,1.27,371,1.64,101.2,1.45,133.7,1.59,90.1,1.5,44,1.63,563.6,1.19,1.6,26.9,0.75,5.733988,0.1133287,0.0473518,0.0089687,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287716,0.0037243,3.292126,0.2468601,0.0321031,0.0157483,4.734443,0.1988509,0.0177312,0.0165293,5.529429,0.2623642,0.0176144,0.007722,80
308.2,1.13,69.8,1.29,114.7,1.22,244.2,1.3,141.4,1.28,351.2,1.61,103.6,1.48,133.5,1.59,90.3,1.5,45,1.63,608.3,1.23,1.7,26.9,0.75,5.730749,0.1222176,-0.0032392,0.0088889,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245634,0,3.292126,0.2546422,-0.0420818,0.0077821,4.74232,0.1988509,0.0078773,0,5.497988,0.2623642,-0.0314412,0,81
307.6,1.14,69.7,1.27,117.4,1.24,237,1.3,136.5,1.25,352.5,1.61,104.5,1.49,132.3,1.59,89.4,1.51,45.5,1.65,630.3,1.24,1.8,27,0.75,5.7288,0.1310282,-0.0019488,0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2442,0.0037107,3.295837,0.2390169,-0.0014338,-0.0156253,4.765587,0.2151114,0.0232668,0.0162605,5.46806,0.2623642,-0.0299277,0,82
302.3,1.14,67.2,1.27,116.4,1.24,238.9,1.3,133.5,1.25,352.6,1.57,97.4,1.51,129.7,1.58,88.5,1.53,45.5,1.64,642.5,1.24,2.3,26.9,0.75,5.71142,0.1310282,-0.0173802,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.207673,-0.0037107,3.292126,0.2390169,-0.0365272,0,4.757032,0.2151114,-0.0085545,0,5.476045,0.2623642,0.0079851,0,83
293.4,1.14,69.1,1.29,112,1.24,243.6,1.3,131.7,1.24,371.1,1.6,86.5,1.51,128.4,1.56,88.8,1.53,44.7,1.65,734.5,1.25,3.1,26.9,0.75,5.681537,0.1310282,-0.0298834,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.235555,0,3.292126,0.2546422,0.0278816,0.0156253,4.718499,0.2151114,-0.0385337,0,5.495528,0.2623642,0.0194826,0,84
285.9,1.15,68.7,1.3,109.8,1.25,246.6,1.3,126.9,1.25,372.7,1.61,78.9,1.52,126.9,1.57,86.3,1.52,43.6,1.64,593.8,1.25,4.5,26.9,0.75,5.655642,0.1397619,-0.0258946,0.0087337,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229749,0,3.292126,0.2623642,-0.0058055,0.007722,4.69866,0.2231435,-0.0198383,0.0080322,5.507768,0.2623642,0.0122399,0,85
288.3,1.15,70.9,1.29,112.7,1.26,250.2,1.31,124.7,1.25,384.7,1.62,81.9,1.51,128.5,1.58,86.6,1.53,42.1,1.63,572,1.24,5.2,26.9,0.75,5.664001,0.1397619,0.0083594,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.261271,0,3.292126,0.2546422,0.0315213,-0.007722,4.72473,0.2311117,0.0260692,0.0079682,5.522261,0.2700271,0.014493,0.0076629,86
293.1,1.14,71.2,1.28,113.1,1.25,250.6,1.32,124.5,1.24,389.4,1.62,81,1.49,127.5,1.58,86,1.53,41.3,1.64,582.5,1.23,5.3,26.9,0.75,5.680514,0.1310282,0.0165124,-0.0087337,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.265493,0,3.292126,0.2468601,0.0042224,-0.0077821,4.728272,0.2231435,0.0035429,-0.0079682,5.523858,0.2776318,0.0015974,0.0076047,87
285.5,1.13,66.2,1.24,113,1.25,241.7,1.31,123.9,1.24,353,1.54,80.9,1.48,117.3,1.57,84.8,1.51,39.8,1.63,667.2,1.25,5.1,26.8,0.75,5.654242,0.1222176,-0.0262718,-0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19268,-0.0037243,3.288402,0.2151114,-0.0728126,-0.0317487,4.727388,0.2231435,-0.0008845,0,5.487697,0.2700271,-0.0361609,-0.0076047,88
278.8,1.13,66.2,1.24,111.8,1.26,234.4,1.31,121.7,1.25,323.8,1.52,82.1,1.47,112.3,1.58,83.8,1.51,38.3,1.64,606.2,1.24,4.7,26.9,0.75,5.630495,0.1222176,-0.0237474,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19268,0.0037243,3.292126,0.2151114,0,0,4.716712,0.2311117,-0.0106764,0.0079682,5.457029,0.2700271,-0.0306683,0,89
279.1,1.13,72.1,1.25,109.6,1.26,241.3,1.31,123.3,1.25,320.7,1.53,82.9,1.45,115,1.59,83.4,1.5,37.5,1.64,600.7,1.25,4.2,26.9,0.75,5.63157,0.1222176,0.0010757,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.278054,0,3.292126,0.2231435,0.0853739,0.0080322,4.696837,0.2311117,-0.0198741,0,5.486041,0.2700271,0.0290122,0,90
264.6,1.12,71.8,1.25,104.2,1.23,242.9,1.29,119.4,1.24,333,1.58,81.6,1.45,112.5,1.57,83.1,1.51,33.1,1.65,560.9,1.25,4.3,26.9,0.75,5.578219,0.1133287,-0.0533509,-0.0088889,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273884,0,3.292126,0.2231435,-0.0041699,0,4.646312,0.2070142,-0.0505252,-0.0240975,5.49265,0.2546422,0.006609,-0.0153849,91
286,1.13,72.1,1.26,111.4,1.24,248.4,1.3,123,1.25,355.4,1.6,84.9,1.45,121.1,1.6,83.9,1.52,34.9,1.66,550.3,1.23,4.2,26.9,0.75,5.655992,0.1222176,0.0777726,0.0088889,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.278054,0,3.292126,0.2311117,0.0041699,0.0079682,4.713127,0.2151114,0.0668149,0.0080972,5.51504,0.2623642,0.0223904,0.007722,92
290.5,1.14,71.2,1.27,114.9,1.24,240.9,1.31,123.4,1.26,350.4,1.62,88.7,1.46,120.1,1.59,85.3,1.52,35.5,1.67,596,1.25,4.2,26.8,0.75,5.671604,0.1310282,0.0156116,0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.265493,-0.0037243,3.288402,0.2390169,-0.0125613,0.0079052,4.744062,0.2151114,0.0309353,0,5.484382,0.2700271,-0.0306587,0.0076629,93
292.5,1.13,71.1,1.25,117.9,1.24,237.6,1.31,123.9,1.25,343.5,1.59,90.4,1.46,116.1,1.6,86,1.52,35.7,1.66,613.1,1.27,3.8,26.8,0.75,5.678465,0.1222176,0.0068612,-0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.264087,0,3.288402,0.2231435,-0.0014057,-0.0158733,4.769837,0.2151114,0.0257745,0,5.470589,0.2700271,-0.013793,0,94
292.7,1.14,69.9,1.24,118.4,1.25,240.5,1.3,125.1,1.25,352.7,1.57,85.5,1.46,110.9,1.6,87.2,1.54,35.7,1.66,629.8,1.27,3.6,26.8,0.75,5.679148,0.1310282,0.0006833,0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247066,0,3.288402,0.2151114,-0.0170217,-0.0080322,4.774069,0.2231435,0.0042319,0.0080322,5.48272,0.2623642,0.0121312,-0.0076629,95
287.8,1.13,69.5,1.24,116.1,1.24,245.8,1.3,125.2,1.25,371.1,1.59,74.5,1.47,117.4,1.59,87.9,1.55,35.8,1.67,740.7,1.26,3.8,26.7,0.75,5.662266,0.1222176,-0.0168824,-0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.241327,-0.0037382,3.284664,0.2151114,-0.0057387,0,4.754452,0.2151114,-0.0196171,-0.0080322,5.504518,0.2623642,0.0217981,0,96
287.4,1.13,71.1,1.25,114.6,1.24,249.7,1.31,125.9,1.25,373,1.59,70.6,1.49,117.9,1.6,87.6,1.53,35.3,1.69,592.5,1.27,4.6,26.7,0.75,5.660875,0.1222176,-0.0013909,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.264087,0,3.284664,0.2231435,0.0227604,0.0080322,4.741448,0.2151114,-0.0130038,0,5.52026,0.2700271,0.0157423,0.0076629,97
295.1,1.13,74.1,1.26,117.4,1.24,252.3,1.32,127,1.25,381.1,1.6,75.9,1.5,119.9,1.6,88,1.54,36,1.7,567.8,1.25,4.9,26.7,0.75,5.687315,0.1222176,0.0264397,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305416,0,3.284664,0.2311117,0.0413284,0.0079682,4.765587,0.2151114,0.0241389,0,5.530619,0.2776318,0.0103583,0.0076047,98
299,1.14,73,1.24,120.4,1.24,251.7,1.32,127.2,1.26,381.3,1.57,79.4,1.51,120.5,1.6,87.3,1.52,36.7,1.7,590.8,1.24,4.6,26.7,0.75,5.700444,0.1310282,0.0131292,0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29046,0,3.284664,0.2151114,-0.014956,-0.0160003,4.79082,0.2151114,0.0252328,0,5.528238,0.2776318,-0.0023808,0,99
295.4,1.13,67.3,1.2,120.1,1.24,246.2,1.32,127.1,1.26,350.4,1.52,84,1.5,115.1,1.59,86.3,1.52,36.3,1.71,627.3,1.28,4.4,26.7,0.75,5.68833,0.1222176,-0.0121136,-0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20916,0,3.284664,0.1823216,-0.0812993,-0.0327898,4.788325,0.2151114,-0.0024948,0,5.506144,0.2776318,-0.0220938,0,100
296,1.13,69.6,1.23,118,1.25,242.5,1.32,126.5,1.26,331.2,1.53,87.4,1.48,115.4,1.62,86,1.53,36,1.7,609.4,1.27,3,26.7,0.75,5.69036,0.1222176,0.0020294,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242764,0,3.284664,0.2070142,0.0336041,0.0246926,4.770685,0.2231435,-0.0176401,0.0080322,5.491002,0.2776318,-0.0151424,0,101
298,1.12,73.8,1.26,118.1,1.25,249.8,1.33,126.2,1.27,337.8,1.54,90.4,1.47,118.9,1.63,86.8,1.55,36.2,1.73,613.5,1.26,2.5,26.7,0.75,5.697093,0.1133287,0.0067339,-0.0088889,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301359,0,3.284664,0.2311117,0.0585942,0.0240975,4.771532,0.2231435,0.0008469,0,5.52066,0.285179,0.0296588,0.0075472,102
288.7,1.11,72.4,1.26,113.2,1.23,250,1.31,123.1,1.26,331,1.58,89,1.49,110.1,1.59,84.8,1.51,35.2,1.7,570.4,1.27,2.5,26.8,0.75,5.665388,0.10436,-0.0317054,-0.0089687,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282207,0.0037382,3.288402,0.2311117,-0.0191522,0,4.729156,0.2070142,-0.0423756,-0.0161294,5.521461,0.2700271,0.0008006,-0.0151519,103
302.1,1.12,74.2,1.27,118.3,1.23,254.2,1.31,126.5,1.26,357.8,1.6,93,1.47,122.7,1.62,87.3,1.53,35.8,1.74,559.2,1.25,2.3,26.8,0.75,5.710758,0.1133287,0.0453701,0.0089687,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.306764,0,3.288402,0.2390169,0.0245576,0.0079052,4.773224,0.2070142,0.0440679,0,5.538121,0.2700271,0.0166602,0,104
304.1,1.13,74.5,1.27,122,1.25,249.5,1.33,125.8,1.29,357.6,1.61,95.8,1.5,124.3,1.63,88,1.55,36.9,1.76,613.7,1.28,2.1,26.9,0.75,5.717357,0.1222176,0.0065985,0.0088889,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310799,0.0037243,3.292126,0.2390169,0.004035,0,4.804021,0.2231435,0.030797,0.0161294,5.519459,0.285179,-0.0186625,0.0151519,105
304.4,1.14,75.1,1.27,125.3,1.27,246.4,1.33,124.8,1.3,356.6,1.6,97.7,1.49,123.8,1.62,88.4,1.59,37.4,1.77,627.7,1.28,2.1,26.9,0.75,5.718343,0.1310282,0.0009861,0.0088106,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31882,0,3.292126,0.2390169,0.0080214,0,4.830711,0.2390169,0.02669,0.0158733,5.506956,0.285179,-0.0125027,0,106
304.5,1.14,75.4,1.27,125.3,1.27,236.1,1.35,124.9,1.31,365.5,1.58,97.4,1.53,124.8,1.62,90.1,1.61,37.7,1.78,652.2,1.28,2.5,26.9,0.75,5.718671,0.1310282,0.0003285,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.322807,0,3.292126,0.2390169,0.0039868,0,4.830711,0.2390169,0,0,5.464255,0.3001046,-0.0427008,0.0149256,107
301.8,1.14,75,1.26,123,1.25,252.9,1.35,125.3,1.31,372.5,1.6,90.2,1.52,125.9,1.62,90.5,1.59,37.2,1.78,768.3,1.28,2.9,26.8,0.75,5.709764,0.1310282,-0.0089068,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317488,-0.0037243,3.288402,0.2311117,-0.0053191,-0.0079052,4.812184,0.2231435,-0.0185266,-0.0158733,5.532994,0.3001046,0.0687389,0,108
300.5,1.15,75.5,1.3,120.8,1.28,256,1.37,123.9,1.31,374,1.62,82.9,1.54,125.7,1.62,89.9,1.59,36.4,1.79,610.2,1.29,3.7,26.8,0.75,5.705448,0.1397619,-0.0043168,0.0087337,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324132,0,3.288402,0.2623642,0.0066442,0.0312525,4.794137,0.2468601,-0.0180478,0.0237165,5.545177,0.3148108,0.0121832,0.0147061,109
305.7,1.15,76.7,1.29,124.1,1.28,257.5,1.39,123.9,1.31,389.6,1.63,87.5,1.55,126.7,1.61,89.8,1.59,35.8,1.78,591.9,1.27,3.9,26.8,0.75,5.722604,0.1397619,0.0171566,0,-0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339901,0,3.288402,0.2546422,0.015769,-0.007722,4.821088,0.2468601,0.0269513,0,5.55102,0.3293037,0.0058422,0.014493,110
302.8,1.24,73.5,1.32,124.1,1.33,254.4,1.43,122.2,1.32,380.4,1.65,89.3,1.56,126.4,1.64,89.2,1.58,34.9,1.77,632.6,1.26,3.9,26.8,1,5.713072,0.2151114,-0.009532,0.0753495,0,0.2876821,0,0,0,0,0,0,0,0,0,0,0,0,4.297286,0,3.288402,0.2776318,-0.0426159,0.0229896,4.821088,0.285179,0,0.0383189,5.538908,0.3576744,-0.0121117,0.0283707,111
301.2,1.25,69.8,1.33,121.5,1.35,246.3,1.43,121,1.33,345,1.64,93.7,1.55,124.1,1.64,87.5,1.57,34.9,1.78,618.2,1.29,2.9,26.9,1,5.707775,0.2231435,-0.0052977,0.0080322,0,0,0.2876821,0,0,0,0,0,0,0,0,0,0,0,4.245634,0.0037243,3.292126,0.285179,-0.0516515,0.0075472,4.799914,0.3001046,-0.0211735,0.0149256,5.50655,0.3576744,-0.0323577,0,112
298.5,1.24,72.4,1.34,117.8,1.34,242.3,1.43,119.2,1.33,331.2,1.63,98.4,1.54,127.1,1.63,85.8,1.57,34.5,1.79,625.1,1.3,2.8,27,1,5.69877,0.2151114,-0.0090046,-0.0080322,0,0,0,0.2876821,0,0,0,0,0,0,0,0,0,0,4.282207,0.0037107,3.295837,0.2926696,0.0365725,0.0074906,4.768988,0.2926696,-0.0309262,-0.007435,5.490177,0.3576744,-0.0163736,0,113
297.3,1.24,75.6,1.35,119.1,1.34,247,1.43,118.3,1.33,331.7,1.64,101.7,1.54,127,1.72,84.7,1.59,33.6,1.81,627.3,1.31,2.7,27.2,1,5.694742,0.2151114,-0.0040283,0,0,0,0,0,0.2876821,0,0,0,0,0,0,0,0,0,4.325456,0.00738,3.303217,0.3001046,0.0432496,0.007435,4.779963,0.2926696,0.0109754,0,5.509388,0.3576744,0.0192118,0,114
289.2,1.25,73.7,1.37,114.1,1.33,243.4,1.43,115.2,1.34,331,1.68,99.5,1.54,120.8,1.7,80,1.59,32.6,1.81,585.1,1.3,2.7,27.4,1,5.667119,0.2231435,-0.0276232,0.0080322,0,0,0,0,0,0.2876821,0,0,0,0,0,0,0,0,4.300003,0.0073261,3.310543,0.3148108,-0.0254536,0.0147061,4.737075,0.285179,-0.0428882,-0.0074906,5.494706,0.3576744,-0.0146823,0,115
301.3,1.25,73.6,1.37,120.6,1.34,247,1.44,116.5,1.34,358.9,1.7,106.6,1.55,127.9,1.75,82.7,1.59,33.9,1.82,574.5,1.29,2.5,27.3,1,5.708107,0.2231435,0.040988,0,0,0,0,0,0,0,0.2876821,0,0,0,0,0,0,0,4.298645,-0.0036564,3.306887,0.3148108,-0.0013576,0,4.792479,0.2926696,0.0554037,0.0074906,5.509388,0.3646432,0.0146823,0.0069687,116
299.4,1.26,74.1,1.38,122.1,1.36,239.9,1.44,116.5,1.34,350.3,1.71,110.7,1.56,128.1,1.75,83,1.58,34.7,1.83,621.3,1.33,2.4,27.4,1,5.70178,0.2311117,-0.0063262,0.0079682,0,0,0,0,0,0,0,0.2876821,0,0,0,0,0,0,4.305416,0.0036564,3.310543,0.3220835,0.0067706,0.0072728,4.804841,0.3074847,0.0123615,0.0148151,5.480222,0.3646432,-0.0291662,0,117
